CustomerID,CustomerName,LoyaltyTier,JoinDate,HomeCity,HomeStateCode,PreferredStoreID
C04694,Beatrix Barros,Trailhead,2020-01-29,Boise,ID,ST001
C04695,Emrys Lindqvist,None,2023-06-27,Boulder,CO,ST017
C04696,Alina Barros,None,2023-09-21,Salt Lake City,UT,ST017
C04697,Diego Lindqvist,Trailhead,2021-09-04,Flagstaff,AZ,ST009
C04698,Yara Ibarra,Summit,2021-06-23,Fort Collins,CO,ST002
C04699,Ravi Whitfield,None,2021-11-08,Salt Lake City,UT,ST005
C04700,Mateo Sandoval,Trailhead,2024-03-31,Salt Lake City,UT,ST008
C04701,Theo Rasmussen,Trailhead,2021-01-17,Salt Lake City,UT,ST002
C04702,Theo Wexford,None,2020-10-21,Fort Collins,CO,ST009
C04703,Alina Ashworth,None,2022-11-05,Seattle,WA,ST012
C04704,Elena Thorne,Alpine,2022-08-08,Tacoma,WA,ST014
C04705,Nadia Rasmussen,Alpine,2024-02-25,Park City,UT,ST017
C04706,Leila Yardley,Trailhead,2020-10-05,Bend,OR,ST005
C04707,Lucian Lindqvist,Alpine,2020-09-12,Sacramento,CA,ST015
C04708,Mateo Zielinski,None,2022-07-28,Fort Collins,CO,ST009
C04709,Amara Vasquez,None,2020-04-11,Spokane,WA,ST011
C04710,Soren Pemberton,None,2021-01-03,Fort Collins,CO,ST015
C04711,Ravi Delacroix,Trailhead,2020-05-17,Sacramento,CA,ST016
C04712,Emrys Halvorsen,Summit,2021-08-05,Reno,NV,ST011
C04713,Tobias Kowalski,Trailhead,2023-06-27,Seattle,WA,ST002
C04714,Theo Barros,None,2023-02-01,Boise,ID,ST005
C04715,Saskia Wexford,Trailhead,2021-07-29,Coeur d'Alene,ID,ST009
C04716,Elena Marchetti,Trailhead,2023-04-30,Missoula,MT,ST018
C04717,Imani Hollis,None,2021-04-03,Park City,UT,ST008
C04718,Amara Rasmussen,Trailhead,2023-10-18,Reno,NV,ST016
C04719,Felix Sandoval,None,2022-01-06,Fort Collins,CO,ST009
C04720,Otto Thorne,Summit,2023-05-04,Fort Collins,CO,ST008
C04721,Priya Sandoval,Trailhead,2022-01-01,Boise,ID,ST013
C04722,Alina Vasquez,Summit,2022-11-21,Sacramento,CA,ST004
C04723,Soren Sandoval,None,2021-04-18,Bend,OR,ST014
C04724,Noor Ferreira,None,2020-05-19,Reno,NV,ST003
C04725,Amara Hollis,Trailhead,2022-08-08,Eugene,OR,ST017
C04726,Kenji Grimshaw,None,2021-10-23,Fort Collins,CO,ST013
C04727,Alina Farrow,Trailhead,2024-02-19,Spokane,WA,ST006
C04728,Ravi Halvorsen,None,2023-04-12,Park City,UT,ST004
C04729,Theo Okonkwo,Trailhead,2023-09-18,Denver,CO,ST015
C04730,Diego Kowalski,None,2023-09-16,Portland,OR,ST015
C04731,Callum Zielinski,None,2024-01-31,Salt Lake City,UT,ST007
C04732,Soren Okonkwo,None,2020-10-21,Eugene,OR,ST007
C04733,Amara Delacroix,Summit,2021-03-18,Salt Lake City,UT,ST004
C04734,Otto Halvorsen,Summit,2024-10-20,Salt Lake City,UT,ST007
C04735,Kenji Marchetti,Trailhead,2024-01-03,Denver,CO,ST015
C04736,Priya Pemberton,None,2024-07-12,Missoula,MT,ST013
C04737,Hugo Yardley,Trailhead,2021-09-07,Seattle,WA,ST013
C04738,Freya Sandoval,Summit,2020-02-14,Portland,OR,ST012
C04739,Alina Hollis,Trailhead,2024-07-12,Bozeman,MT,ST007
C04740,Callum Halvorsen,Trailhead,2020-03-26,Sacramento,CA,ST011
C04741,Kenji Thorne,None,2021-08-14,Coeur d'Alene,ID,ST017
C04742,Mateo Kowalski,None,2022-10-27,Bend,OR,ST001
C04743,Mateo Farrow,None,2022-03-07,Park City,UT,ST003
C04744,Leila Ferreira,Alpine,2021-09-16,Seattle,WA,ST017
C04745,Lucian Sandoval,None,2022-09-07,Bend,OR,ST001
C04746,Soren Hollis,Summit,2020-09-05,Seattle,WA,ST002
C04747,Beatrix Whitfield,Trailhead,2024-09-19,Denver,CO,ST012
C04748,Freya Ibarra,None,2024-10-22,Sacramento,CA,ST016
C04749,Hugo Marchetti,Trailhead,2024-12-17,Bend,OR,ST009
C04750,Beatrix Kowalski,None,2022-07-16,Boise,ID,ST016
C04751,Priya Pemberton,None,2021-09-02,Spokane,WA,ST017
C04752,Kenji Zielinski,None,2024-03-21,Bozeman,MT,ST011
C04753,Otto Thorne,Trailhead,2021-03-31,Denver,CO,ST009
C04754,Priya Sandoval,Alpine,2023-11-12,Missoula,MT,ST015
C04755,Kenji Ferreira,None,2022-11-05,Coeur d'Alene,ID,ST004
C04756,Sana Marchetti,None,2021-02-26,Fort Collins,CO,ST007
C04757,Nadia Yardley,Trailhead,2024-05-19,Boulder,CO,ST009
C04758,Soren Yardley,Trailhead,2022-10-07,Sacramento,CA,ST017
C04759,Priya Ibarra,Trailhead,2023-12-28,Bend,OR,ST015
C04760,Marcus Ferreira,Trailhead,2020-05-04,Eugene,OR,ST012
C04761,Emrys Ibarra,None,2024-10-03,Coeur d'Alene,ID,ST005
C04762,Callum Delacroix,Alpine,2020-04-06,Reno,NV,ST006
C04763,Nadia Ellery,None,2021-06-24,Spokane,WA,ST016
C04764,Rosa Ellery,Summit,2021-06-04,Bend,OR,ST001
C04765,Lucian Ashworth,Trailhead,2024-07-04,Sacramento,CA,ST007
C04766,Lucian Yardley,Alpine,2023-02-26,Portland,OR,ST008
C04767,Otto Marchetti,None,2020-12-18,Bozeman,MT,ST001
C04768,Amara Kowalski,None,2022-03-09,Denver,CO,ST002
C04769,Leila Ashworth,Summit,2021-05-25,Eugene,OR,ST002
C04770,Elena Lindqvist,Trailhead,2021-08-26,Denver,CO,ST007
C04771,Freya Ellery,None,2024-06-25,Fort Collins,CO,ST002
C04772,Callum Whitfield,Summit,2022-01-25,Bozeman,MT,ST011
C04773,Freya Rasmussen,None,2023-08-09,Missoula,MT,ST014
C04774,Marcus Rasmussen,None,2020-05-08,Tacoma,WA,ST008
C04775,Diego Hollis,None,2022-06-18,Bend,OR,ST004
C04776,Tobias Nakamura,Trailhead,2022-05-01,Coeur d'Alene,ID,ST018
C04777,Ravi Hollis,None,2022-03-03,Eugene,OR,ST011
C04778,Noor Marchetti,None,2023-03-21,Portland,OR,ST018
C04779,Rosa Lindqvist,Trailhead,2024-10-14,Eugene,OR,ST012
C04780,Amara Delacroix,Summit,2023-05-02,Missoula,MT,ST008
C04781,Ravi Yardley,Trailhead,2020-03-08,Reno,NV,ST005
C04782,Sana Sandoval,Summit,2020-11-28,Reno,NV,ST012
C04783,Freya Rasmussen,Summit,2022-10-09,Spokane,WA,ST001
C04784,Greta Ferreira,Trailhead,2022-04-13,Coeur d'Alene,ID,ST009
C04785,Rosa Halvorsen,Alpine,2023-07-07,Denver,CO,ST002
C04786,Ravi Marchetti,Trailhead,2024-10-23,Tacoma,WA,ST016
C04787,Lucian Delacroix,None,2024-07-16,Denver,CO,ST003
C04788,Diego Lindqvist,Alpine,2021-03-06,Sacramento,CA,ST015
C04789,Soren Marchetti,None,2020-06-22,Boulder,CO,ST001
C04790,Tobias Whitfield,Trailhead,2024-04-25,Boulder,CO,ST004
C04791,Yara Farrow,None,2021-07-22,Sacramento,CA,ST002
C04792,Noor Vasquez,Summit,2024-05-09,Flagstaff,AZ,ST013
C04793,Emrys Grimshaw,Summit,2023-05-15,Fort Collins,CO,ST004
C04794,Kenji Grimshaw,None,2023-08-02,Reno,NV,ST014
C04795,Noor Halvorsen,Summit,2023-03-16,Sacramento,CA,ST002
C04796,Tobias Zielinski,None,2023-03-22,Portland,OR,ST012
C04797,Mateo Ellery,None,2022-08-24,Salt Lake City,UT,ST003
C04798,Elias Wexford,None,2023-02-28,Park City,UT,ST004
C04799,Alina Hollis,Trailhead,2022-01-18,Eugene,OR,ST006
C04800,Mateo Ellery,Summit,2024-06-30,Tacoma,WA,ST006
C04801,Sana Pemberton,Summit,2023-10-28,Boulder,CO,ST006
C04802,Sana Pemberton,None,2023-03-24,Sacramento,CA,ST010
C04803,Greta Rasmussen,None,2024-04-19,Sacramento,CA,ST003
C04804,Mateo Thorne,None,2022-08-07,Bozeman,MT,ST016
C04805,Sana Nakamura,None,2022-07-12,Boulder,CO,ST018
C04806,Mateo Okonkwo,Summit,2021-07-28,Denver,CO,ST010
C04807,Elena Grimshaw,Trailhead,2023-03-02,Tacoma,WA,ST016
C04808,Marcus Grimshaw,Trailhead,2021-04-23,Missoula,MT,ST015
C04809,Elias Marchetti,None,2020-08-02,Tacoma,WA,ST015
C04810,Priya Lindqvist,Trailhead,2022-07-18,Fort Collins,CO,ST007
C04811,Felix Wexford,Summit,2021-07-30,Spokane,WA,ST004
C04812,Sana Marchetti,None,2022-05-29,Bozeman,MT,ST018
C04813,Greta Hollis,Summit,2023-07-20,Coeur d'Alene,ID,ST016
C04814,Ravi Rasmussen,Trailhead,2021-02-05,Spokane,WA,ST015
C04815,Elena Nakamura,Summit,2020-02-13,Eugene,OR,ST016
C04816,Imani Marchetti,Alpine,2022-11-07,Tacoma,WA,ST009
C04817,Freya Halvorsen,Summit,2020-12-04,Spokane,WA,ST005
C04818,Saskia Barros,None,2024-01-15,Coeur d'Alene,ID,ST005
C04819,Priya Pemberton,None,2022-01-30,Coeur d'Alene,ID,ST005
C04820,Sana Grimshaw,None,2021-04-05,Tacoma,WA,ST016
C04821,Lucian Yardley,Summit,2021-06-29,Boise,ID,ST006
C04822,Mateo Marchetti,None,2023-12-24,Coeur d'Alene,ID,ST013
C04823,Greta Grimshaw,None,2021-12-19,Reno,NV,ST016
C04824,Lucian Thorne,Trailhead,2023-05-30,Bend,OR,ST015
C04825,Freya Ferreira,None,2020-09-28,Boise,ID,ST001
C04826,Alina Zielinski,Alpine,2020-04-04,Eugene,OR,ST017
C04827,Kenji Pemberton,None,2023-07-28,Fort Collins,CO,ST008
C04828,Felix Halvorsen,Trailhead,2022-04-12,Eugene,OR,ST011
C04829,Mateo Rasmussen,Trailhead,2022-04-19,Portland,OR,ST010
C04830,Hugo Kowalski,Alpine,2022-12-08,Eugene,OR,ST012
C04831,Elias Rasmussen,None,2024-02-23,Missoula,MT,ST009
C04832,Callum Thorne,Summit,2023-04-15,Spokane,WA,ST001
C04833,Amara Thorne,Trailhead,2020-09-29,Reno,NV,ST016
C04834,Elias Kowalski,Alpine,2024-02-16,Eugene,OR,ST007
C04835,Noor Farrow,None,2024-02-22,Spokane,WA,ST002
C04836,Kenji Wexford,Trailhead,2020-09-24,Eugene,OR,ST016
C04837,Hugo Farrow,Summit,2021-03-04,Denver,CO,ST002
C04838,Hugo Rasmussen,Trailhead,2023-05-21,Spokane,WA,ST002
C04839,Greta Lindqvist,Summit,2023-05-17,Sacramento,CA,ST011
C04840,Freya Okonkwo,Trailhead,2022-07-19,Eugene,OR,ST003
C04841,Otto Kowalski,None,2023-12-29,Park City,UT,ST001
C04842,Hugo Ashworth,Trailhead,2020-07-19,Flagstaff,AZ,ST014
C04843,Imani Lindqvist,Alpine,2023-11-12,Spokane,WA,ST005
C04844,Sana Sandoval,None,2020-04-12,Tacoma,WA,ST011
C04845,Emrys Barros,Summit,2022-05-20,Park City,UT,ST001
C04846,Noor Halvorsen,None,2021-08-27,Sacramento,CA,ST006
C04847,Kenji Thorne,Trailhead,2023-08-25,Eugene,OR,ST006
C04848,Otto Ellery,None,2020-09-27,Coeur d'Alene,ID,ST009
C04849,Elias Farrow,Summit,2020-11-08,Boise,ID,ST007
C04850,Otto Marchetti,Summit,2024-08-07,Seattle,WA,ST012
C04851,Noor Whitfield,Summit,2023-03-15,Reno,NV,ST017
C04852,Soren Pemberton,Trailhead,2024-05-01,Spokane,WA,ST003
C04853,Freya Whitfield,Trailhead,2024-09-03,Park City,UT,ST002
C04854,Elena Whitfield,None,2022-03-23,Denver,CO,ST005
C04855,Elena Halvorsen,Alpine,2023-11-28,Denver,CO,ST004
C04856,Kenji Marchetti,None,2022-04-10,Spokane,WA,ST017
C04857,Nadia Whitfield,Summit,2023-05-14,Spokane,WA,ST005
C04858,Ravi Kowalski,None,2021-09-07,Bend,OR,ST011
C04859,Rosa Pemberton,Summit,2023-12-04,Park City,UT,ST009
C04860,Alina Pemberton,None,2023-04-02,Portland,OR,ST003
C04861,Imani Lindqvist,Alpine,2020-08-12,Coeur d'Alene,ID,ST010
C04862,Imani Hollis,Trailhead,2020-06-19,Spokane,WA,ST004
C04863,Tobias Rasmussen,None,2022-07-21,Eugene,OR,ST004
C04864,Soren Rasmussen,Trailhead,2020-06-29,Bend,OR,ST002
C04865,Felix Ferreira,Trailhead,2022-08-17,Seattle,WA,ST008
C04866,Alina Halvorsen,None,2024-12-23,Eugene,OR,ST002
C04867,Callum Halvorsen,None,2023-07-30,Seattle,WA,ST015
C04868,Elena Okonkwo,Trailhead,2024-04-19,Reno,NV,ST001
C04869,Elena Grimshaw,Trailhead,2023-11-09,Coeur d'Alene,ID,ST014
C04870,Kenji Ibarra,None,2020-04-29,Eugene,OR,ST005
C04871,Elias Hollis,Summit,2021-03-22,Reno,NV,ST012
C04872,Kenji Lindqvist,Summit,2020-06-14,Portland,OR,ST004
C04873,Elias Ferreira,None,2021-06-22,Coeur d'Alene,ID,ST003
C04874,Leila Wexford,Summit,2024-08-09,Boulder,CO,ST010
C04875,Beatrix Lindqvist,None,2022-07-01,Eugene,OR,ST007
C04876,Emrys Halvorsen,Trailhead,2024-07-05,Fort Collins,CO,ST015
C04877,Emrys Nakamura,None,2020-10-01,Portland,OR,ST005
C04878,Callum Halvorsen,None,2024-09-17,Missoula,MT,ST008
C04879,Otto Whitfield,None,2020-07-30,Denver,CO,ST001
C04880,Elena Pemberton,None,2024-01-06,Bozeman,MT,ST015
C04881,Amara Ellery,Trailhead,2024-09-11,Eugene,OR,ST015
C04882,Greta Barros,None,2022-12-24,Salt Lake City,UT,ST009
C04883,Theo Sandoval,Alpine,2021-06-26,Fort Collins,CO,ST014
C04884,Felix Ibarra,None,2020-10-21,Boulder,CO,ST001
C04885,Amara Ferreira,Trailhead,2023-12-16,Fort Collins,CO,ST003
C04886,Freya Ellery,None,2023-08-26,Denver,CO,ST013
C04887,Freya Hollis,Summit,2022-11-01,Boise,ID,ST001
C04888,Rosa Halvorsen,None,2024-06-09,Sacramento,CA,ST010
C04889,Leila Thorne,Trailhead,2023-10-10,Flagstaff,AZ,ST010
C04890,Elena Barros,Summit,2020-06-11,Seattle,WA,ST002
C04891,Imani Ferreira,None,2021-08-22,Missoula,MT,ST016
C04892,Leila Vasquez,Trailhead,2022-05-13,Boise,ID,ST015
C04893,Sana Wexford,Trailhead,2020-11-04,Tacoma,WA,ST015
C04894,Mateo Farrow,None,2022-08-08,Seattle,WA,ST017
C04895,Tobias Halvorsen,None,2021-09-02,Portland,OR,ST010
C04896,Noor Sandoval,Trailhead,2024-03-13,Bozeman,MT,ST008
C04897,Emrys Kowalski,None,2022-07-11,Salt Lake City,UT,ST002
C04898,Elena Rasmussen,Alpine,2021-04-24,Bend,OR,ST009
C04899,Soren Ibarra,Trailhead,2023-04-25,Bozeman,MT,ST008
C04900,Tobias Delacroix,Summit,2020-01-30,Seattle,WA,ST006
C04901,Ravi Ibarra,Trailhead,2020-07-23,Park City,UT,ST003
C04902,Rosa Hollis,None,2021-03-22,Fort Collins,CO,ST007
C04903,Elias Kowalski,Summit,2023-07-16,Fort Collins,CO,ST017
C04904,Sana Vasquez,Alpine,2020-06-05,Eugene,OR,ST010
C04905,Beatrix Barros,Summit,2021-07-31,Seattle,WA,ST002
C04906,Freya Halvorsen,Trailhead,2022-02-23,Boise,ID,ST017
C04907,Nadia Ferreira,Alpine,2023-12-18,Boise,ID,ST017
C04908,Soren Halvorsen,Trailhead,2024-05-14,Portland,OR,ST001
C04909,Sana Sandoval,Summit,2021-10-08,Park City,UT,ST001
C04910,Callum Rasmussen,Alpine,2023-08-12,Denver,CO,ST006
C04911,Freya Ellery,Trailhead,2020-11-19,Reno,NV,ST005
C04912,Emrys Yardley,Alpine,2022-06-17,Tacoma,WA,ST002
C04913,Otto Kowalski,None,2021-05-12,Salt Lake City,UT,ST012
C04914,Greta Ibarra,Summit,2022-01-04,Denver,CO,ST011
C04915,Emrys Grimshaw,None,2023-07-10,Bozeman,MT,ST014
C04916,Freya Nakamura,None,2022-11-06,Tacoma,WA,ST011
C04917,Sana Okonkwo,None,2022-06-03,Denver,CO,ST013
C04918,Ravi Rasmussen,Trailhead,2022-09-22,Boulder,CO,ST013
C04919,Alina Okonkwo,None,2021-10-12,Eugene,OR,ST003
C04920,Greta Marchetti,None,2024-11-28,Reno,NV,ST006
C04921,Priya Barros,Summit,2022-01-18,Fort Collins,CO,ST014
C04922,Emrys Grimshaw,None,2021-04-16,Seattle,WA,ST017
C04923,Sana Whitfield,Alpine,2023-09-21,Bend,OR,ST002
C04924,Leila Sandoval,Trailhead,2022-02-24,Spokane,WA,ST005
C04925,Marcus Whitfield,Trailhead,2024-05-01,Boulder,CO,ST009
C04926,Elias Yardley,Trailhead,2022-01-09,Portland,OR,ST017
C04927,Theo Sandoval,None,2023-10-08,Bend,OR,ST014
C04928,Felix Ibarra,Trailhead,2022-02-12,Spokane,WA,ST004
C04929,Tobias Marchetti,None,2024-06-02,Coeur d'Alene,ID,ST010
C04930,Elias Rasmussen,Summit,2023-04-24,Coeur d'Alene,ID,ST013
C04931,Elias Kowalski,Trailhead,2024-01-23,Spokane,WA,ST003
C04932,Alina Sandoval,Trailhead,2024-06-26,Reno,NV,ST015
C04933,Felix Ellery,None,2024-08-02,Bozeman,MT,ST010
C04934,Rosa Wexford,None,2022-12-18,Sacramento,CA,ST015
C04935,Greta Zielinski,None,2023-06-16,Bend,OR,ST006
C04936,Elias Whitfield,Summit,2020-02-01,Tacoma,WA,ST007
C04937,Callum Sandoval,None,2024-07-05,Boulder,CO,ST009
C04938,Noor Kowalski,Summit,2021-05-18,Coeur d'Alene,ID,ST018
C04939,Ravi Kowalski,Trailhead,2024-01-21,Boise,ID,ST009
C04940,Leila Lindqvist,None,2023-11-13,Park City,UT,ST011
C04941,Marcus Ellery,None,2020-04-24,Bend,OR,ST016
C04942,Sana Pemberton,Summit,2022-05-08,Boulder,CO,ST013
C04943,Priya Marchetti,Trailhead,2020-06-11,Spokane,WA,ST006
C04944,Emrys Halvorsen,Summit,2023-06-02,Missoula,MT,ST010
C04945,Saskia Zielinski,Alpine,2023-11-01,Portland,OR,ST007
C04946,Otto Yardley,None,2024-08-03,Missoula,MT,ST018
C04947,Kenji Okonkwo,None,2024-07-16,Missoula,MT,ST005
C04948,Alina Whitfield,Summit,2022-02-11,Missoula,MT,ST004
C04949,Sana Lindqvist,None,2023-12-06,Boulder,CO,ST017
C04950,Ravi Kowalski,None,2021-02-13,Seattle,WA,ST002
C04951,Rosa Sandoval,None,2022-08-07,Reno,NV,ST015
C04952,Alina Yardley,Summit,2022-04-03,Spokane,WA,ST015
C04953,Noor Okonkwo,Trailhead,2024-03-06,Spokane,WA,ST003
C04954,Leila Ibarra,None,2021-11-09,Missoula,MT,ST011
C04955,Tobias Lindqvist,Summit,2023-12-16,Flagstaff,AZ,ST004
C04956,Lucian Thorne,Trailhead,2024-05-08,Flagstaff,AZ,ST001
C04957,Callum Ibarra,Trailhead,2023-09-24,Boise,ID,ST016
C04958,Lucian Marchetti,None,2023-04-08,Bozeman,MT,ST004
C04959,Mateo Wexford,Alpine,2021-08-23,Fort Collins,CO,ST008
C04960,Marcus Thorne,Trailhead,2023-06-13,Eugene,OR,ST006
C04961,Priya Wexford,None,2024-04-02,Park City,UT,ST012
C04962,Callum Zielinski,Trailhead,2024-12-17,Missoula,MT,ST013
C04963,Theo Thorne,None,2024-12-20,Boise,ID,ST017
C04964,Diego Thorne,None,2022-06-16,Bend,OR,ST017
C04965,Greta Halvorsen,Trailhead,2024-12-09,Portland,OR,ST016
C04966,Theo Barros,Trailhead,2021-06-14,Eugene,OR,ST012
C04967,Freya Vasquez,Trailhead,2023-07-26,Sacramento,CA,ST001
C04968,Callum Ashworth,None,2023-02-26,Salt Lake City,UT,ST016
C04969,Callum Zielinski,Alpine,2022-09-18,Sacramento,CA,ST011
C04970,Beatrix Lindqvist,None,2022-04-07,Portland,OR,ST014
C04971,Kenji Vasquez,None,2020-02-11,Spokane,WA,ST004
C04972,Yara Farrow,Alpine,2024-12-19,Coeur d'Alene,ID,ST016
C04973,Hugo Barros,Trailhead,2024-05-28,Spokane,WA,ST014
C04974,Sana Delacroix,Summit,2022-11-22,Spokane,WA,ST015
C04975,Hugo Marchetti,None,2024-05-07,Reno,NV,ST005
C04976,Saskia Nakamura,Summit,2023-12-02,Denver,CO,ST006
C04977,Diego Thorne,None,2020-04-09,Portland,OR,ST013
C04978,Ravi Grimshaw,None,2024-08-02,Bend,OR,ST001
C04979,Mateo Lindqvist,Summit,2023-11-28,Salt Lake City,UT,ST014
C04980,Ravi Grimshaw,None,2023-03-26,Bend,OR,ST001
C04981,Diego Farrow,Summit,2023-09-30,Spokane,WA,ST004
C04982,Rosa Grimshaw,Summit,2022-05-29,Flagstaff,AZ,ST001
C04983,Emrys Ibarra,Alpine,2021-06-20,Seattle,WA,ST005
C04984,Beatrix Whitfield,None,2021-04-22,Bend,OR,ST017
C04985,Leila Wexford,Trailhead,2022-08-14,Boise,ID,ST018
C04986,Greta Barros,Alpine,2020-09-10,Portland,OR,ST016
C04987,Beatrix Okonkwo,Trailhead,2024-03-19,Reno,NV,ST007
C04988,Kenji Hollis,Trailhead,2023-04-27,Denver,CO,ST004
C04989,Sana Ibarra,Trailhead,2021-02-07,Spokane,WA,ST001
C04990,Beatrix Halvorsen,Summit,2022-01-11,Salt Lake City,UT,ST001
C04991,Kenji Marchetti,Summit,2020-09-28,Spokane,WA,ST002
C04992,Yara Marchetti,None,2021-02-07,Seattle,WA,ST009
C04993,Lucian Yardley,None,2022-12-17,Fort Collins,CO,ST015
C04994,Lucian Thorne,Summit,2024-07-22,Boise,ID,ST007
C04995,Beatrix Grimshaw,None,2020-03-07,Sacramento,CA,ST006
C04996,Soren Marchetti,Summit,2021-03-28,Seattle,WA,ST010
C04997,Alina Wexford,Trailhead,2020-07-01,Bozeman,MT,ST017
C04998,Ravi Ibarra,Trailhead,2023-12-21,Missoula,MT,ST015
C04999,Imani Thorne,None,2022-07-12,Denver,CO,ST001
C05000,Noor Whitfield,None,2021-03-03,Tacoma,WA,ST016
C05001,Elias Nakamura,Summit,2024-12-05,Portland,OR,ST016
C05002,Saskia Halvorsen,Summit,2023-05-10,Missoula,MT,ST002
C05003,Imani Yardley,None,2024-05-04,Boise,ID,ST013
C05004,Greta Okonkwo,None,2023-02-06,Eugene,OR,ST018
C05005,Sana Ashworth,Trailhead,2021-03-26,Salt Lake City,UT,ST007
C05006,Yara Ellery,Summit,2022-01-06,Spokane,WA,ST012
C05007,Amara Grimshaw,Trailhead,2021-01-14,Flagstaff,AZ,ST010
C05008,Callum Pemberton,None,2022-04-08,Portland,OR,ST008
C05009,Elena Okonkwo,Trailhead,2023-03-15,Portland,OR,ST012
C05010,Beatrix Halvorsen,Trailhead,2023-07-13,Denver,CO,ST004
C05011,Mateo Lindqvist,None,2024-02-09,Fort Collins,CO,ST014
C05012,Elena Okonkwo,Alpine,2023-12-22,Bend,OR,ST015
C05013,Rosa Nakamura,Alpine,2021-04-05,Boulder,CO,ST006
C05014,Mateo Ellery,None,2023-06-01,Coeur d'Alene,ID,ST001
C05015,Priya Nakamura,Alpine,2021-03-07,Boise,ID,ST006
C05016,Elias Farrow,Trailhead,2023-12-06,Fort Collins,CO,ST005
C05017,Otto Barros,None,2022-03-07,Missoula,MT,ST001
C05018,Diego Ibarra,Alpine,2022-09-27,Fort Collins,CO,ST007
C05019,Marcus Okonkwo,Summit,2021-10-15,Boise,ID,ST015
C05020,Sana Lindqvist,Trailhead,2024-03-05,Boulder,CO,ST010
C05021,Hugo Okonkwo,None,2020-03-13,Spokane,WA,ST002
C05022,Elias Lindqvist,Trailhead,2023-08-14,Spokane,WA,ST008
C05023,Ravi Yardley,None,2022-11-19,Seattle,WA,ST004
C05024,Kenji Wexford,None,2020-10-11,Reno,NV,ST017
C05025,Mateo Kowalski,None,2020-02-01,Spokane,WA,ST006
C05026,Alina Ferreira,None,2021-04-11,Bozeman,MT,ST011
C05027,Marcus Ashworth,Trailhead,2022-05-23,Salt Lake City,UT,ST012
C05028,Beatrix Sandoval,Trailhead,2024-03-04,Denver,CO,ST016
C05029,Leila Yardley,None,2021-02-11,Eugene,OR,ST016
C05030,Greta Lindqvist,None,2021-02-05,Bend,OR,ST003
C05031,Ravi Yardley,Trailhead,2024-10-15,Eugene,OR,ST004
C05032,Diego Sandoval,Summit,2023-02-07,Sacramento,CA,ST015
C05033,Theo Pemberton,None,2022-08-16,Spokane,WA,ST013
C05034,Mateo Rasmussen,Summit,2023-12-07,Bozeman,MT,ST017
C05035,Priya Kowalski,None,2022-07-10,Sacramento,CA,ST005
C05036,Rosa Ibarra,Summit,2024-08-02,Eugene,OR,ST007
C05037,Saskia Kowalski,None,2021-04-30,Coeur d'Alene,ID,ST006
C05038,Marcus Hollis,Trailhead,2023-10-30,Reno,NV,ST002
C05039,Sana Sandoval,None,2022-07-26,Salt Lake City,UT,ST003
C05040,Amara Ibarra,Trailhead,2020-08-14,Bozeman,MT,ST006
C05041,Lucian Okonkwo,None,2023-06-19,Park City,UT,ST001
C05042,Diego Pemberton,None,2021-01-09,Boise,ID,ST009
C05043,Theo Lindqvist,Trailhead,2023-05-04,Bozeman,MT,ST010
C05044,Ravi Farrow,None,2021-10-15,Fort Collins,CO,ST003
C05045,Imani Ferreira,None,2024-11-17,Bend,OR,ST015
C05046,Elias Vasquez,Trailhead,2021-09-14,Denver,CO,ST014
C05047,Greta Wexford,Summit,2020-07-19,Boulder,CO,ST007
C05048,Noor Barros,Alpine,2021-04-26,Boulder,CO,ST004
C05049,Mateo Ashworth,None,2021-05-16,Bozeman,MT,ST015
C05050,Imani Kowalski,None,2023-03-18,Sacramento,CA,ST011
C05051,Greta Yardley,Alpine,2020-09-04,Eugene,OR,ST005
C05052,Beatrix Halvorsen,Summit,2023-08-12,Tacoma,WA,ST007
C05053,Amara Ferreira,Trailhead,2020-08-25,Tacoma,WA,ST014
C05054,Emrys Lindqvist,Trailhead,2023-06-14,Missoula,MT,ST009
C05055,Marcus Sandoval,Trailhead,2023-12-24,Coeur d'Alene,ID,ST015
C05056,Elias Ibarra,Trailhead,2024-01-19,Eugene,OR,ST002
C05057,Rosa Yardley,None,2023-08-30,Flagstaff,AZ,ST011
C05058,Felix Pemberton,None,2021-05-21,Denver,CO,ST017
C05059,Mateo Kowalski,None,2024-02-17,Salt Lake City,UT,ST006
C05060,Priya Ibarra,Trailhead,2022-02-07,Eugene,OR,ST003
C05061,Kenji Nakamura,Trailhead,2023-11-05,Spokane,WA,ST008
C05062,Priya Yardley,Trailhead,2021-12-07,Boise,ID,ST012
C05063,Felix Yardley,None,2021-05-10,Boise,ID,ST007
C05064,Priya Thorne,None,2021-09-24,Coeur d'Alene,ID,ST003
C05065,Saskia Ferreira,None,2024-08-23,Salt Lake City,UT,ST005
C05066,Tobias Farrow,None,2022-07-28,Flagstaff,AZ,ST006
C05067,Marcus Halvorsen,None,2021-12-08,Seattle,WA,ST008
C05068,Lucian Kowalski,Trailhead,2021-11-12,Eugene,OR,ST007
C05069,Priya Sandoval,None,2020-04-21,Flagstaff,AZ,ST006
C05070,Rosa Wexford,Trailhead,2020-11-29,Denver,CO,ST002
C05071,Soren Okonkwo,None,2024-02-06,Sacramento,CA,ST015
C05072,Tobias Rasmussen,Trailhead,2023-07-09,Salt Lake City,UT,ST010
C05073,Diego Ashworth,None,2022-11-07,Denver,CO,ST016
